sample	Ne_Aara	Ne_Aqua	Ne_Aara:Aqua	Ne_Amel	Ne_Aara:Aqua:Amel	Ne_Amer	Ne_Aara:Aqua:Amel:Amer	Ne_Acol	Ne_Agam	Ne_Acol:Agam	Ne_Aara:Aqua:Amel:Amer:Acol:Agam	bmig_Aara_to_Acol	bmig_Aara_to_Aqua	bmig_Aara_to_Amer	bmig_Aara_to_Amel	bmig_Aara_to_Agam	bmig_Aara_to_Acol:Agam	bmig_Aqua_to_Aara	bmig_Aqua_to_Acol	bmig_Aqua_to_Amer	bmig_Aqua_to_Amel	bmig_Aqua_to_Agam	bmig_Aqua_to_Acol:Agam	bmig_Aara:Aqua_to_Amer	bmig_Aara:Aqua_to_Amel	bmig_Aara:Aqua_to_Acol:Agam	bmig_Amel_to_Aara	bmig_Amel_to_Acol	bmig_Amel_to_Aqua	bmig_Amel_to_Amer	bmig_Amel_to_Agam	bmig_Amel_to_Acol:Agam	bmig_Amel_to_Aara:Aqua	bmig_Aara:Aqua:Amel_to_Amer	bmig_Aara:Aqua:Amel_to_Acol:Agam	bmig_Amer_to_Aara	bmig_Amer_to_Acol	bmig_Amer_to_Aqua	bmig_Amer_to_Amel	bmig_Amer_to_Agam	bmig_Amer_to_Acol:Agam	bmig_Amer_to_Aara:Aqua	bmig_Amer_to_Aara:Aqua:Amel	bmig_Aara:Aqua:Amel:Amer_to_Acol:Agam	bmig_Acol_to_Aara	bmig_Acol_to_Aqua	bmig_Acol_to_Amer	bmig_Acol_to_Amel	bmig_Acol_to_Agam	bmig_Agam_to_Aara	bmig_Agam_to_Acol	bmig_Agam_to_Aqua	bmig_Agam_to_Amer	bmig_Agam_to_Amel	bmig_Acol:Agam_to_Aara	bmig_Acol:Agam_to_Aqua	bmig_Acol:Agam_to_Amer	bmig_Acol:Agam_to_Amel	bmig_Acol:Agam_to_Aara:Aqua	bmig_Acol:Agam_to_Aara:Aqua:Amel	bmig_Acol:Agam_to_Aara:Aqua:Amel:Amer	height_Aara	height_Aqua	height_Aara:Aqua	height_Amel	height_Aara:Aqua:Amel	height_Amer	height_Aara:Aqua:Amel:Amer	height_Acol	height_Agam	height_Acol:Agam	height_Aara:Aqua:Amel:Amer:Acol:Agam
824	0.0012473466656563797	8.289592064882352E-4	9.673350736444813E-4	6.400108354538867E-4	6.92885383058111E-4	0.0011127231365347775	0.0012985985221813153	0.0012769391422227613	7.004562946800596E-4	0.0012805507918860022	8.989466496211484E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.853376172440173	0.0	0.0	0.0	0.0	0.0	0.005802753300211765	0.0	0.00882863103219136	0.0	0.011259926886066201	0.0	0.0	8.404106002117065E-4	0.011556597556242833
825	0.001915242074686723	0.0011157927308197123	0.0012107363552822591	0.0014356833312888808	0.0010038436246215159	8.081681729533759E-4	0.0012799716629742798	0.001444804569651301	0.0013156469172825175	0.0012739831048605584	0.0019171736929085327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3899164194335327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005676127363077493	0.0	0.009000865752335916	0.0	0.009858317579286737	0.0	0.0	6.906592267264984E-4	0.010013420308998442
826	8.74012372250586E-4	9.042393229398736E-4	7.156998004886878E-4	0.001051350893948674	0.0012053107795638866	0.001067011539802313	0.0011912753389083808	7.844047599201851E-4	8.483598874415824E-4	7.401321650617816E-4	0.0011925441119039909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.29111706551732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006169027303126943	0.0	0.007251838554095446	0.0	0.009978054546043858	0.0	0.0	8.810713735172785E-4	0.0102634282292406
827	0.001016733740161162	0.0010601159340800615	7.501259001279165E-4	0.0012262253841899239	0.0014366179444608655	8.67387338394546E-4	9.278473072310819E-4	7.616862119983182E-4	8.946828088634483E-4	6.727269696616675E-4	0.0011285622771340053	13.923444523360464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.29111706551732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006127142414425862	0.0	0.0072892989923117255	0.0	0.010128887668010952	0.0	0.0	0.001647875420550761	0.010535448291850606
828	9.978396146165095E-4	9.902106829337894E-4	9.163185608144528E-4	0.0011541909950205961	0.0011196522514480165	7.060598893337398E-4	0.0010659219879475908	6.977347734795946E-4	0.0010146745220219917	9.356361725528835E-4	0.0010130907598286784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.29111706551732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006019406274447269	0.0	0.007196081640786475	0.0	0.009889483147417973	0.0	0.0	9.281030134628693E-4	0.010442500821595913
829	9.799349729028278E-4	0.0010504696102363504	0.0013761997898263992	9.370075886171532E-4	8.998766844982029E-4	8.80238718741656E-4	9.724429302415864E-4	0.0010363423610946856	0.0013168537442781827	8.061209538410669E-4	9.447338908786408E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	98.77579505130066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004969808228164761	0.0	0.0074051811087931865	0.0	0.010446749231310726	0.0	0.0	9.92131546828803E-4	0.010682888399405037
830	9.415222354006927E-4	0.0014383054410707394	9.821095217830437E-4	0.0016541072896606574	7.177069809427389E-4	0.0010802114411874893	8.927945960822948E-4	7.820894120033569E-4	9.931725167000914E-4	8.721985818072507E-4	0.001299729176661713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	98.77579505130066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005461439266014271	0.0	0.00742154709176923	0.0	0.010114115573021332	0.0	0.0	0.00117470108959385	0.010390825776471964
831	0.0010936798832384025	6.788535197702491E-4	0.0011586414176750501	0.0012334458576134927	0.0013488564524710288	7.649446476689872E-4	7.905690578055817E-4	5.865940868120343E-4	0.001132779428728223	6.636745637322476E-4	0.0010640311523899756	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.148095010091083	0.0	0.0	0.005608492167028323	0.0	0.0075542737819665915	0.0	0.010130219639281617	0.0	0.0	0.0012924508261583662	0.010301642674748542
832	0.0013654937800984806	0.0011422344296700823	8.128695665235343E-4	0.0011479286603196528	0.001132582607706335	9.202694102638402E-4	8.453154827272982E-4	0.0011448019514298836	9.59345611167982E-4	7.998863759268248E-4	0.00119007660274191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006469012614273069	0.0	0.008458827225251687	0.0	0.01025801475632879	0.0	0.0	0.0014653658067381153	0.011054847408352615
833	6.274877353300907E-4	0.001016418225451899	9.590164025165529E-4	8.220951663216005E-4	0.0010515954580035396	8.590420281050787E-4	7.522046618301123E-4	7.117795346245362E-4	7.480983676380576E-4	8.517135404689719E-4	7.584273648244845E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.387700201369915	0.0	0.0	0.006095909283457527	0.0	0.008053101017098331	0.0	0.010167074862138564	0.0	0.0	0.0012278186240441656	0.010646738101883765
834	8.088879997660397E-4	0.0010263875651313952	0.0010924864835366943	9.079230279298167E-4	8.358801389636978E-4	8.044592672202569E-4	5.711185548830045E-4	6.917844256972085E-4	6.78386482871041E-4	7.297422173872937E-4	6.913408375313004E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0057287511198217496	0.0	0.007982676243626117	0.0	0.010241149970177613	0.0	0.0	0.001540038626788011	0.010402904375302238
835	4.454571302180721E-4	7.373285382198793E-4	7.8842336579933E-4	9.393608911375001E-4	0.001034755485924253	7.879178105110023E-4	6.704657387553031E-4	9.21885743073042E-4	8.296028206003759E-4	5.648231584712934E-4	0.001093144714120726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005848906745702402	0.0	0.007983732289705805	0.0	0.00976991117924517	0.0	0.0	0.0015689844739093864	0.01051045185774544
836	4.907678341882756E-4	5.244399618847896E-4	9.209209316405222E-4	5.535597074820362E-4	0.0011324541734872855	7.044620775015561E-4	7.01846092066739E-4	0.0011065618876932044	7.78801922679117E-4	5.589446887708022E-4	9.833265629786354E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006339309745998666	0.0	0.00831918986074759	0.0	0.01015538822603896	0.0	0.0	0.0011999944827083206	0.010730185577789231
837	0.0012070929186103264	5.3210866193193E-4	6.603591286230714E-4	0.0010284050277687478	0.0013257633819472245	5.465752111790045E-4	0.0011695770818676312	8.87251194930612E-4	7.777537455015028E-4	4.4755292187721534E-4	9.567220236769373E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0062835412959037894	0.0	0.008227511269712749	0.0	0.010333240571030295	0.0	0.0	0.001307672040843826	0.01060651998336607
838	0.0010859594613391367	0.0010647606868730648	7.978109248982622E-4	0.0010565472016083142	0.0024712565539378624	8.992771348723727E-4	7.720764042095745E-4	9.093314367280927E-4	8.356109017207499E-4	6.015796434336413E-4	0.0010373532862959533	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006368753971080709	0.0	0.007876991876018586	0.0	0.010369641143369718	0.0	0.0	0.0012044764159135392	0.010781819523166206
839	8.546470926449767E-4	9.043925517100535E-4	8.831338242265689E-4	7.381013624266347E-4	0.0011927234962708544	6.896808684053574E-4	0.0010306330114266704	0.0013706692686280921	7.865830429687666E-4	8.282808666106393E-4	0.001148294346705479	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0064265992615899145	0.0	0.00754531361993258	0.0	0.010435649989860738	0.0	0.0	0.0011815384502729866	0.011121768213387857
840	0.0014338567526222354	9.35729296494667E-4	8.488932344592471E-4	7.052351352467819E-4	0.0011814123979858497	0.001225027237597945	7.338149072390894E-4	0.0011122759363186535	6.186270711412754E-4	7.963278881683842E-4	0.0011900974775160844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005835164127897685	0.0	0.007584905412505613	0.0	0.01030818531572938	0.0	0.0	0.001096793003827255	0.011159195625296535
841	8.965830151035493E-4	8.362900093303319E-4	9.459188426704812E-4	9.737789624116804E-4	8.187698633101206E-4	8.26328995933272E-4	0.0011709851941687792	0.0011486688766306383	8.971621713638532E-4	7.65513634596371E-4	0.0014914977690411477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6987592122956086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006391883602690348	0.0	0.008976886042113257	0.0	0.010157343275043591	0.0	0.0	9.771840781175965E-4	0.0106251678493113
842	9.01945558691862E-4	0.0010558573427000733	7.066326250821513E-4	8.707422366276551E-4	5.949938475113879E-4	9.365567680414748E-4	6.785350646186345E-4	8.694893506313212E-4	0.0010466991444284168	8.728337694271955E-4	0.0013510928874443057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006271114753322713	0.0	0.009104200385112428	0.0	0.010580659436160622	0.0	0.0	9.694185625601908E-4	0.010823694681393593
843	0.0013180360148983545	0.001039692772313613	7.958731334789847E-4	0.0018609503970826637	9.46535045085714E-4	9.843620074638166E-4	0.001125591287678654	7.214131745762406E-4	0.0011322251299846007	6.556608118002265E-4	0.00104542200208391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00591584317185593	0.0	0.00850211249410768	0.0	0.01001114233614978	0.0	0.0	0.0011453379873855932	0.010217275941944744
844	0.0014403563997193265	0.0010414880190826336	7.641599497437259E-4	0.0013841502535474409	0.0011646008715876094	0.0011281412702742672	0.0012283397622596566	0.0010807327348256821	0.0013368689894640152	0.001066060115618596	0.0010852358096389038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006246499184955259	0.0	0.008591419247328341	0.0	0.010396648972961086	0.0	0.0	8.791861392351431E-4	0.010551650750905743
845	0.0011060197905266203	0.0011856059867706842	8.21942817031551E-4	0.0019194029158461448	7.069382399590546E-4	9.176963175149642E-4	9.455720072841638E-4	0.001072383622079502	6.578116577087378E-4	9.711376255424462E-4	0.0011411234286675335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006439462025577939	0.0	0.0086273628993353	0.0	0.010407142166689226	0.0	0.0	9.919330707542414E-4	0.010468379315857198
846	0.0011519803609138647	0.0014325439021900727	0.0011541004789692591	0.0011979062390130707	8.885431414391233E-4	0.0010889073616304782	0.0010050351027612195	0.001154737387593435	0.0010838185783386552	0.0010898143703563744	0.001173406088685058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.26022349841461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006266367044577304	0.0	0.009157144391261838	0.0	0.010275867710600128	0.0	0.0	9.902949163692384E-4	0.010356102371049454
847	8.557556739770744E-4	9.255867049105644E-4	6.760345249358921E-4	8.860972661917176E-4	7.71581399390103E-4	7.458035788056519E-4	0.0018066098995411734	9.195289693040964E-4	0.0011751918579076671	0.0010951043107894779	0.0012258275754158461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.459595885151664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006797410144901103	0.0	0.009347411202766335	0.0	0.010266444426939436	0.0	0.0	8.195555478136343E-4	0.01087027004438908
848	0.0012029903100969634	0.0013508474219802473	0.0011494941732331865	8.483739752399228E-4	0.0010983740825274892	0.0010087996487871797	0.0015183837012488898	0.0014785315880786439	0.0012799258139865217	7.861586052311946E-4	0.0011575071294737539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0054955249698568544	0.0	0.007868126283028718	0.0	0.01068043095231875	0.0	0.0	0.0010708984263670326	0.01080073683529041
849	0.001099722954046655	0.001210282132068997	0.0010208942504350152	0.0010179611631002906	0.0016511056442876796	8.098305613342868E-4	0.0010287187034555792	0.001785315386493508	0.0010026785055892561	7.739828095876572E-4	9.99456599401788E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005079333393154282	0.0	0.008069881910259914	0.0	0.010027727822505859	0.0	0.0	9.918721475765235E-4	0.010168080508438265
850	0.0016426497090394206	0.0018264002954581564	0.0010623976529950045	0.002234458792676839	0.0010559578298788691	0.0016576419972619732	9.889900136724127E-4	0.001738445941014314	0.001401903292073832	7.973999437883995E-4	0.0013731295421292346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005404782115727015	0.0	0.008227940640213451	0.0	0.010084684850973073	0.0	0.0	6.654560543485951E-4	0.010178548620172246
851	0.001933424346043184	0.001305189714521626	0.0012830231886114837	0.0010144002448011537	0.0015631277855006395	9.78745721393645E-4	0.0010530057548067105	0.0015277195367993986	0.0016756755279136552	0.0012123205692710069	0.0015568320768814504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005042724018224952	0.0	0.008498100559660974	0.0	0.010177875041154721	0.0	0.0	3.0699693983885987E-4	0.010620611990098571
852	0.0010343004147965987	0.0011798738315494787	0.0012615825162309844	0.0010145295945520895	0.0010186322738376028	8.485884288928527E-4	8.608051394671268E-4	8.916615723505501E-4	9.126599694376924E-4	0.001233949031714512	8.169338615039918E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004836703485401169	0.0	0.0083524013916166	0.0	0.009857336780730988	0.0	0.0	4.31111238494368E-4	0.010197014602685572
853	0.0010390349771672118	0.0010002762555251612	0.0017897025484973005	0.001420816193475617	0.0015108810824415308	0.0011670669555845414	0.001523943311845188	0.00114754496736037	0.0010582193988964892	0.0010539934531025492	0.0011174859310105637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.7935272436063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004607121046742729	0.0	0.008844043119198543	0.0	0.010450219640581699	0.0	0.0	6.149475847003621E-4	0.010957985192055129
854	7.506621852616849E-4	0.0012224802929771805	0.0014213007128633798	9.449523648361101E-4	9.103329398596657E-4	0.0010691947642370286	8.654520732569065E-4	5.985938422660619E-4	9.469666339450122E-4	0.0011917971155586537	9.350642000160812E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.7935272436063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004976161364760787	0.0	0.008430577782299598	0.0	0.009924173675118313	0.0	0.0	5.154078644805677E-4	0.010009639790699677
855	0.0016082844748058823	0.0019244590538259876	0.001713367303421262	0.0017654419089498069	0.0023590906871969043	0.0017343384621630546	0.0010756433105468788	0.0013255340379769531	0.0016202017649915702	0.0013618309357654665	0.0015261484647497098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005380499502188545	0.0	0.007974244350971332	0.0	0.010949950445129353	0.0	0.0	4.543445339950415E-4	0.011046576120902778
856	0.0014984109701247886	0.0016251579659811379	0.0010583385285534038	0.001132007464773364	0.0013881513358869819	9.709001796682545E-4	0.0015689066824323384	0.0012382180758517937	6.732478461938638E-4	0.001274904203514613	0.0010151239696822448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.629852344775929	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005599317820756295	0.0	0.007479392903277588	0.0	0.010359724659251418	0.0	0.0	3.513580027384427E-4	0.01064354734763694
