sample	Ne_Aara	Ne_Aqua	Ne_Aara:Aqua	Ne_Amel	Ne_Aara:Aqua:Amel	Ne_Acol	Ne_Agam	Ne_Acol:Agam	Ne_Aara:Aqua:Amel:Acol:Agam	Ne_Amer	Ne_Aara:Aqua:Amel:Acol:Agam:Amer	bmig_Aara_to_Acol	bmig_Aara_to_Aqua	bmig_Aara_to_Amer	bmig_Aara_to_Amel	bmig_Aara_to_Agam	bmig_Aara_to_Acol:Agam	bmig_Aqua_to_Aara	bmig_Aqua_to_Acol	bmig_Aqua_to_Amer	bmig_Aqua_to_Amel	bmig_Aqua_to_Agam	bmig_Aqua_to_Acol:Agam	bmig_Aara:Aqua_to_Amer	bmig_Aara:Aqua_to_Amel	bmig_Aara:Aqua_to_Acol:Agam	bmig_Amel_to_Aara	bmig_Amel_to_Acol	bmig_Amel_to_Aqua	bmig_Amel_to_Amer	bmig_Amel_to_Agam	bmig_Amel_to_Acol:Agam	bmig_Amel_to_Aara:Aqua	bmig_Aara:Aqua:Amel_to_Amer	bmig_Aara:Aqua:Amel_to_Acol:Agam	bmig_Acol_to_Aara	bmig_Acol_to_Aqua	bmig_Acol_to_Amer	bmig_Acol_to_Amel	bmig_Acol_to_Agam	bmig_Agam_to_Aara	bmig_Agam_to_Acol	bmig_Agam_to_Aqua	bmig_Agam_to_Amer	bmig_Agam_to_Amel	bmig_Acol:Agam_to_Aara	bmig_Acol:Agam_to_Aqua	bmig_Acol:Agam_to_Amer	bmig_Acol:Agam_to_Amel	bmig_Acol:Agam_to_Aara:Aqua	bmig_Acol:Agam_to_Aara:Aqua:Amel	bmig_Aara:Aqua:Amel:Acol:Agam_to_Amer	bmig_Amer_to_Aara	bmig_Amer_to_Acol	bmig_Amer_to_Aqua	bmig_Amer_to_Amel	bmig_Amer_to_Agam	bmig_Amer_to_Acol:Agam	bmig_Amer_to_Aara:Aqua	bmig_Amer_to_Aara:Aqua:Amel	bmig_Amer_to_Aara:Aqua:Amel:Acol:Agam	height_Aara	height_Aqua	height_Aara:Aqua	height_Amel	height_Aara:Aqua:Amel	height_Acol	height_Agam	height_Acol:Agam	height_Aara:Aqua:Amel:Acol:Agam	height_Amer	height_Aara:Aqua:Amel:Acol:Agam:Amer
20	7.486573613749086E-4	0.001718007525448091	4.956983355313363E-4	8.024534904869048E-4	9.766527010469297E-4	9.682683051824347E-4	0.0010439177733921113	5.561968489973267E-4	3.7296843721971117E-4	6.036778150300171E-4	9.724158886689605E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.385294449629844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.313522480357257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005633008237663503	0.0	0.007251755927613047	0.0	0.0	0.0012094248246181868	0.010036815651686834	0.0	0.010206215488467753
21	8.798632257617026E-4	4.7546863668164094E-4	8.93190796119223E-4	3.4532502234868085E-4	6.192642326461342E-4	9.013752212371664E-4	3.9605838168698206E-4	4.805640325768388E-4	5.621834250390103E-4	3.952941244464994E-4	9.360242616599095E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.385294449629844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0058203580740861915	0.0	0.008435334476486995	0.0	0.0	0.0010535426572499586	0.009669455748599513	0.0	0.009804651395157902
22	5.120736278468042E-4	8.953616734274871E-4	0.001175891995890479	5.634130738144122E-4	7.422151587672002E-4	5.656338870292521E-4	4.259462305475413E-4	6.326659453670945E-4	0.0010091615216030936	7.401184524044604E-4	0.0011085064243854096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.385294449629844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006281525774260673	0.0	0.009031981743655668	0.0	0.0	0.001045829672295981	0.010478409747068216	0.0	0.01083378631018
23	6.27682757309462E-4	4.791216453525407E-4	8.100503028049562E-4	6.98896701589165E-4	8.095525219736009E-4	0.0010464567993359564	6.066521910635615E-4	9.568247866987589E-4	9.716456679087481E-4	5.472521729589892E-4	8.427468767967154E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.385294449629844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005767286398080181	0.0	0.009022254601853049	0.0	0.0	0.0010920330484303804	0.01028354442442511	0.0	0.010690228292632796
24	8.682860746088065E-4	0.0010203520863581227	9.910234911986433E-4	0.0010390817038388332	9.77631479891728E-4	8.57563295992078E-4	5.452599235193714E-4	0.0011493434877159032	6.052796952854761E-4	7.961991664412065E-4	9.259738250724183E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005981812604059378	0.0	0.008495534812124853	0.0	0.0	8.028125086673339E-4	0.010610717305889052	0.0	0.011342016198712682
25	6.014036723172694E-4	9.280144584652295E-4	0.001039548560779387	7.143214654152069E-4	8.38171291050625E-4	0.001010273859007804	8.258320885269397E-4	6.984507569645112E-4	7.821198154791386E-4	9.179041067382437E-4	8.325524519283834E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00590491866644872	0.0	0.008392336236369261	0.0	0.0	0.001108508239284203	0.010862350468865892	0.0	0.011288524275421388
26	6.900885349843241E-4	8.638591161233822E-4	7.965029267062516E-4	0.0011073710906989761	0.0011050785032539457	8.546856793425579E-4	8.563352247619141E-4	6.140105220442081E-4	7.110690429175638E-4	0.0011551727574335554	8.137461995467603E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005929194953030381	0.0	0.008453967625938258	0.0	0.0	0.001354581233049084	0.010661349637454081	0.0	0.011340944355690547
27	0.00114951930589609	0.0017188498861445145	0.0010327506276383545	9.03225978722092E-4	0.0014496805905769871	0.001025087609857703	0.0012171260984799002	9.545585812997491E-4	0.0012187390043318894	0.0011584088937623845	0.0015380528379833702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0055811485627203445	0.0	0.00859679381290486	0.0	0.0	6.850056216122728E-4	0.010322075481024911	0.0	0.010582750357825476
28	7.909117652821695E-4	5.788077364930218E-4	9.973347570569214E-4	0.0010558004467409341	0.001064191745420833	0.0014065921641319876	9.406899702094976E-4	8.598379609527675E-4	6.948563357940213E-4	0.0015817012407855291	9.308476110722813E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0056084562340115345	0.0	0.007913271806692362	0.0	0.0	9.731089001585071E-4	0.010438011792812405	0.0	0.011007721094097117
29	0.0014506937111925348	0.0022032584035821933	0.001700678897163014	0.0019933714933127755	0.0017624939308908407	0.0029017951556981436	0.0027746291823543085	0.0016936408814672967	0.002134897241060811	0.0018528967813513126	0.001557875506951398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.68293927303801	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.561527399113787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005496688247018174	0.0	0.00795909560624369	0.0	0.0	8.764449450102164E-4	0.009851638178940733	0.0	0.010428814036829347
30	0.001571493353952249	0.0015226926862856784	0.0016486386087573213	0.0016165178231123908	9.886668683981056E-4	0.001538591992799307	0.001488876589249066	0.001158242536997937	0.0012914612002394917	0.0016800626233483779	0.0012772067694568933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005256212606192062	0.0	0.008014507684823646	0.0	0.0	7.056191968123123E-4	0.009665285112089963	0.0	0.010155736306729201
31	0.00151628994586567	0.0017433990221112031	0.0011951881239658957	0.0013968031048386766	0.0013562358035440194	0.0012912635572989964	0.001447000998893647	0.001124960623810551	0.001164019381630976	0.0016948405624502175	0.0013808587884637184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005061762505906117	0.0	0.008037633983548514	0.0	0.0	5.835756449367926E-4	0.009671166918035285	0.0	0.010554115227146351
32	0.0010510414291635443	0.0019918288704105108	0.0011003535439117243	0.0011690839612666093	0.0013100854974036989	0.001276906389280313	9.82219056586057E-4	0.0010185166420280706	0.001590504916861913	0.0016987499339147913	0.001148707898912202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.33313998549818	0.0	0.0	0.005560574756554943	0.0	0.008171631980014155	0.0	0.0	4.861787136891515E-4	0.01006929071913999	0.0	0.010726830136592529
33	0.001808537468455694	0.0019779865498966275	0.0014916184392333018	0.001275165242937867	0.001111110492592808	9.544341125759896E-4	0.001685399793573606	0.001153246272301972	0.0014781608726493266	0.001036515889723146	0.001165216141414852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.33313998549818	0.0	0.0	0.005533865901311431	0.0	0.008941857847974789	0.0	0.0	4.0857914565566034E-4	0.010016852579355813	0.0	0.010602898403167615
34	0.0012406534504425537	0.0011377710445009	8.951480048123869E-4	0.0013162321179638252	8.97969063596661E-4	0.001023764469308124	0.0012547118778158308	0.0012527771212253438	0.0014858037440799343	0.0012558959223602758	0.0010708306855547046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.33313998549818	0.0	0.0	0.005693372221630573	0.0	0.00846604612431616	0.0	0.0	4.261767498330519E-4	0.00971659366116782	0.0	0.010626648837822881
35	0.0014749720871593498	0.0013064898537466579	0.0012254325218005009	0.0012869092455441067	0.0015584814670146553	0.001133090979355133	0.0010576932236416017	7.827510365889699E-4	8.373016678587576E-4	0.0012404879917981416	0.0012818633552034088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005887545064602925	0.0	0.008531437852963291	0.0	0.0	9.737385590414399E-4	0.009697235132186472	0.0	0.010008861559010141
36	8.000023647257173E-4	6.155088739310837E-4	0.0012857552625903945	9.789054188932527E-4	6.330279912918956E-4	5.750318209417756E-4	6.007801410348929E-4	8.053946031344782E-4	8.376887827868525E-4	0.001067842585218555	9.050394832336759E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005290839464030459	0.0	0.008444623005960956	0.0	0.0	9.60231644134401E-4	0.009651710666704118	0.0	0.009904269200051828
37	9.10280559943996E-4	8.653722000798486E-4	0.0011729289571448024	8.880724252365576E-4	0.0010954226939837656	8.015552379455982E-4	0.0011565674252311264	6.599029052143853E-4	9.201257226550706E-4	0.0010149298815487152	0.0011624231073687498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005172972424440467	0.0	0.00871775762981384	0.0	0.0	7.094973242892395E-4	0.009974929594001886	0.0	0.010439103798691425
38	9.694612971686553E-4	0.001067380766028475	0.001431422256333413	9.463877538144187E-4	9.312300958393964E-4	0.0011143653382749811	0.001796908314162443	0.001235103979380921	0.001017578187073449	0.001030167608724585	0.0013974380492104961	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004877051529397498	0.0	0.008580064602715444	0.0	0.0	6.333059555141858E-4	0.009282669902213637	0.0	0.010986560773501908
39	8.212886988922313E-4	9.076255927653155E-4	0.0011467689132666212	0.0010120930794962073	8.701908382190611E-4	7.976462895680465E-4	0.0012372673570168991	9.910413224591024E-4	0.0011175749500972668	9.697115303550472E-4	0.0015209649114489602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005222398292320088	0.0	0.009091811377357734	0.0	0.0	7.570942878277406E-4	0.009957764038487386	0.0	0.01161509130932909
40	0.0017120072504889737	8.172754052419175E-4	0.0015128691087939227	0.001237667005776783	0.001217450576157411	8.210789052073787E-4	0.001024104933840478	9.026894118672557E-4	0.0012602578443076508	7.92993429714662E-4	0.0010030511708391423	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005600038489201325	0.0	0.008342384733568704	0.0	0.0	6.015462655320197E-4	0.0093007822389443	0.0	0.011223678673515487
41	8.702860507733535E-4	7.273940317492972E-4	0.001285638647488787	7.710993822096223E-4	0.0010624888397845068	0.0011007779788356064	0.0010290272871525709	6.945219784801585E-4	0.001505890408512757	0.0010709691810248502	9.87717818896431E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.495161901170498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005468855615497367	0.0	0.008470942898458551	0.0	0.0	5.599662484920848E-4	0.009350371040321789	0.0	0.010848977914536912
42	0.0011084864357375705	8.363276821457431E-4	7.040470292474837E-4	8.945276963172441E-4	0.001104279215753217	0.0010658682907018823	9.038162723475412E-4	8.457528885082094E-4	0.0012340090272826658	7.297076489242195E-4	0.0012506578633363313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006029961986644518	0.0	0.00780978739622715	1.734723475976807E-18	1.734723475976807E-18	9.648723711722079E-4	0.00918361251442317	0.0	0.010736792681821991
43	6.239070634810306E-4	7.952949960274494E-4	5.705179075556293E-4	5.495484938816318E-4	0.0013569720654566394	0.001039133976082458	0.001209647907679418	7.429187225483205E-4	9.703516433654551E-4	5.825101472596173E-4	0.0010449740215539862	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005939881420587944	0.0	0.007730383193567644	0.0	0.0	8.00723062681228E-4	0.009104367974288593	0.0	0.010695791391296682
44	7.390078211938219E-4	5.754246372982126E-4	0.0010363377957070602	5.472654155299847E-4	9.18000461568997E-4	9.72662858468263E-4	5.766152834401923E-4	6.848879304731744E-4	7.597732491289008E-4	6.101145194384711E-4	8.814923820460169E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0060378722717852485	0.0	0.008024751333127888	0.0	0.0	8.296928046287889E-4	0.009486347692435818	0.0	0.01061224554890807
45	7.9763670862141E-4	7.758364312225391E-4	9.161547587175191E-4	8.807489326871008E-4	0.0013969853654285087	7.251871561422609E-4	6.804330070442593E-4	6.357981529619532E-4	8.810372903544313E-4	8.404112248393117E-4	8.252833605356261E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006200094545645426	0.0	0.008369061355504704	0.0	0.0	5.667179749937312E-4	0.009893381654291563	0.0	0.011265390237018499
46	5.188819838791781E-4	5.87892257328402E-4	5.852645696868654E-4	5.506541344968238E-4	0.001146790326479407	5.905538592046707E-4	7.887499151661311E-4	6.392525637987843E-4	9.001301498651068E-4	6.579317137219444E-4	6.399497255390752E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006164733999965076	0.0	0.008054609520856718	0.0	0.0	0.0010210405698635513	0.009905230421348282	0.0	0.011735968287880299
47	9.080600720745842E-4	6.749001137499374E-4	9.437752640071922E-4	7.182556689108683E-4	7.7381878523288E-4	4.1781155470215663E-4	7.513872646427652E-4	5.242722249770224E-4	8.409520567572205E-4	6.244559061732324E-4	6.988440349749507E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.753718470675395	0.0	0.0	0.0	0.0	0.0	0.0	0.0061232086974505	0.0	0.00862178901403447	1.734723475976807E-18	1.734723475976807E-18	0.0011429413132445377	0.010822862365538805	0.0	0.011791726220060405
48	6.138972954262289E-4	0.0010912323178859876	8.849836532154495E-4	6.365719026895309E-4	0.0011914516315631137	8.020773615282343E-4	9.219672873581326E-4	6.925205892128395E-4	0.0012349857463490688	0.001149925133084172	0.0010510906484093713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005983782565427018	0.0	0.007972251470754622	0.0	0.0	0.0012246044290436	0.00990668969154152	0.0	0.010522869471813641
49	0.0014442528834355648	0.00161079384211214	7.881369916982417E-4	0.0010990687781711186	0.0011404041765055827	7.611766650434818E-4	8.21047309120241E-4	7.844238444662261E-4	9.251087680798592E-4	0.001099802279045374	9.717843252255281E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005775465190161676	0.0	0.007885274838185324	0.0	0.0	0.0011396004161626696	0.009854780381286338	0.0	0.011518141366469847
50	7.517297666834301E-4	8.426608250897704E-4	0.0010303228354169027	8.578343910101096E-4	9.027877434565698E-4	0.0010290010205245826	7.51659034319506E-4	6.807164336631315E-4	0.001113717257863199	0.0015489930938570068	0.001206145985909508	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005416021731687075	0.0	0.007321670693783823	0.0	0.0	8.072965260074241E-4	0.008963211740832255	0.0	0.01070172446080925
51	0.0016913715611632458	0.0018743040470875216	0.0012957361992419912	9.28140365086238E-4	0.0010129991515344828	0.0018397554561476917	0.0014147577332133568	0.0010187279062685067	0.001249678726192194	0.0018886681299351636	0.001703200668899521	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005285126857922478	0.0	0.007636769965496664	0.0	0.0	8.004559597863149E-4	0.008661757392410827	0.0	0.010131473033277192
52	0.0015972661520120873	0.0018700822978381369	0.0012449808636879178	5.133312536699655E-4	0.001089678531167441	0.0016080817621674218	0.0016042059300079524	7.278910404783646E-4	9.373044005675726E-4	6.233390303719273E-4	0.0010723649529590284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005399583907741216	0.0	0.007682818061414046	0.0	0.0	5.227528195174691E-4	0.009069228128252442	0.0	0.009851936530804885
