sample	Ne_Aara	Ne_Aqua	Ne_Aara:Aqua	Ne_Amel	Ne_Aara:Aqua:Amel	Ne_Acol	Ne_Agam	Ne_Acol:Agam	Ne_Amer	Ne_Acol:Agam:Amer	Ne_Aara:Aqua:Amel:Acol:Agam:Amer	bmig_Aara_to_Acol	bmig_Aara_to_Aqua	bmig_Aara_to_Amer	bmig_Aara_to_Amel	bmig_Aara_to_Agam	bmig_Aara_to_Acol:Agam	bmig_Aqua_to_Aara	bmig_Aqua_to_Acol	bmig_Aqua_to_Amer	bmig_Aqua_to_Amel	bmig_Aqua_to_Agam	bmig_Aqua_to_Acol:Agam	bmig_Aara:Aqua_to_Amer	bmig_Aara:Aqua_to_Amel	bmig_Aara:Aqua_to_Acol:Agam	bmig_Amel_to_Aara	bmig_Amel_to_Acol	bmig_Amel_to_Aqua	bmig_Amel_to_Amer	bmig_Amel_to_Agam	bmig_Amel_to_Acol:Agam	bmig_Amel_to_Aara:Aqua	bmig_Aara:Aqua:Amel_to_Amer	bmig_Aara:Aqua:Amel_to_Acol:Agam	bmig_Aara:Aqua:Amel_to_Acol:Agam:Amer	bmig_Acol_to_Aara	bmig_Acol_to_Aqua	bmig_Acol_to_Amer	bmig_Acol_to_Amel	bmig_Acol_to_Agam	bmig_Agam_to_Aara	bmig_Agam_to_Acol	bmig_Agam_to_Aqua	bmig_Agam_to_Amer	bmig_Agam_to_Amel	bmig_Acol:Agam_to_Aara	bmig_Acol:Agam_to_Aqua	bmig_Acol:Agam_to_Amer	bmig_Acol:Agam_to_Amel	bmig_Acol:Agam_to_Aara:Aqua	bmig_Acol:Agam_to_Aara:Aqua:Amel	bmig_Amer_to_Aara	bmig_Amer_to_Acol	bmig_Amer_to_Aqua	bmig_Amer_to_Amel	bmig_Amer_to_Agam	bmig_Amer_to_Acol:Agam	bmig_Amer_to_Aara:Aqua	bmig_Amer_to_Aara:Aqua:Amel	bmig_Acol:Agam:Amer_to_Aara:Aqua:Amel	height_Aara	height_Aqua	height_Aara:Aqua	height_Amel	height_Aara:Aqua:Amel	height_Acol	height_Agam	height_Acol:Agam	height_Amer	height_Acol:Agam:Amer	height_Aara:Aqua:Amel:Acol:Agam:Amer
32	0.0018411577680781152	0.0010369777653124364	0.0018285402010092828	7.102055859586899E-4	0.0015441621084242828	0.0011383382668370711	0.0016571676653133428	8.456165283721369E-4	8.119783091986737E-4	0.0013084371763847481	9.977284784576852E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.278211644528657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005503532492792638	0.0	0.007999059051438547	0.0	0.0	0.0016332945305711864	0.0	0.011007305773451978	0.011421993402408707
33	0.0011148422442556778	0.001556404120635363	0.0016578889309948593	0.0010498780902142627	0.0011761768763942128	0.0012673711781293875	0.001376827016135354	7.185028509152585E-4	0.001263038683249032	0.0011662154395897858	9.436369324973272E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.17622397737848	37.84658228432914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00561870547622788	0.0	0.007598286265536676	0.0	0.0	0.0013067141642672982	0.0	0.010727325227437965	0.011840783326280706
34	0.0017968141344306035	0.001785756111950752	0.0015098980967973032	0.0025827648162670487	0.0020977620520864155	0.0021499233944075784	0.002041548144215391	9.071939638443292E-4	0.0011347371783875478	0.0019120783758240568	0.0012128177108397548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.17622397737848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.35490233915066	0.0	0.0	0.0	0.0	0.005347585792580058	0.0	0.007457343121050648	0.0	0.0	0.001104022047629714	0.0	0.00990852200156839	0.012283748082440687
35	0.0012036695755721133	0.001100145639727852	0.0021229258097960006	0.001304632641201378	0.002014116405656274	0.001956948909150515	0.0019479371281421467	0.001103675006643782	0.0016130182761737578	0.0025691797162114994	0.001130919228302685	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.17622397737848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.35490233915066	0.0	0.0	0.0	0.0	0.005066947408282564	0.0	0.006606259478965445	0.0	0.0	5.460943764710666E-4	0.0	0.009055942664691567	0.011023564307088068
36	0.001519807662716164	0.0012287963998486395	0.0024707389464201784	0.0016026069895540465	0.002200255209374626	0.002026253864608839	0.0018966584808590965	7.383390363720351E-4	0.0012018179128496127	0.0014252020798399944	0.0016192994146622716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.17622397737848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.35490233915066	0.0	0.0	0.0	0.0	0.005518374953551991	0.0	0.006792650169331575	0.0	0.0	8.727301464918086E-4	0.0	0.008444106118244133	0.010528195343133841
37	0.001702850545823196	0.0011646336514538902	0.0010927919806094778	0.0013949168389050842	0.0021650220641231403	0.0016871182614825594	0.0015404195200023679	9.685757760264837E-4	0.0015379702213522532	0.0014425188110569064	0.001176852910948021	0.0	0.0	0.0	0.0	2.7973155335354245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.17622397737848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.734723475976807E-18	1.734723475976807E-18	0.005353358632929882	1.734723475976807E-18	0.007431766548532254	0.0	0.0	0.001059545392971449	1.734723475976807E-18	0.008868451326544194	0.010843139037594322
38	0.0016168918986996165	0.0017324842124656415	0.0015127226978694536	0.0012023855478290252	0.0020082165959268913	0.0011784508951489174	0.0013125251793502657	0.001002403764310008	0.002673216503311205	0.002333932603778266	0.0012733386504556116	0.0	0.0	0.0	0.0	20.94386095092753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.17622397737848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005541960569678596	0.0	0.007488755452066545	0.0	0.0	9.241673549630607E-4	0.0	0.00934217961991849	0.010590037188960904
39	0.0023470294564595625	0.0019799877462021898	0.0013254856523065475	0.001489921225506319	0.0015534926407631054	0.0010319407113914508	9.655297901816957E-4	0.0015229819662977804	0.0016089497369734557	0.001621693671130061	0.0019033807710723786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.57274108189898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.17622397737848	0.0	0.0	0.0	0.00564798037010419	0.0	0.007755397427960341	0.0	0.0	0.0010801614809363147	0.0	0.009562265746304715	0.010027085253341794
40	5.64650832735034E-4	6.407396250002902E-4	6.479627556878563E-4	7.658635565848673E-4	9.594573165699897E-4	7.882200314784088E-4	0.0011731167970876586	4.480537766863216E-4	7.729911648811081E-4	7.562134110824927E-4	0.0012189092605572858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.91308373983617	0.0	0.0	0.006033724837912687	0.0	0.008870225609676331	0.0	0.0	0.001187432067812801	0.0	0.010868673141930725	0.010926826537413673
41	9.540832825450069E-4	6.365748262943972E-4	0.0012787037559287586	8.683679626690397E-4	0.0010301935153997196	8.85489117206273E-4	7.167525744636581E-4	8.560553653079572E-4	9.404926706928959E-4	7.386381275441231E-4	0.001087665313818479	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.91308373983617	0.0	0.0	0.006515208079734745	0.0	0.008694544717991576	0.0	0.0	0.0010039015262193196	0.0	0.01103440303621434	0.011072661621372796
42	9.781826509471807E-4	8.531136364579975E-4	0.0016786769922417359	9.985891068566301E-4	0.0010274151121518126	7.940356665050573E-4	0.0010293650301309181	6.792059910537672E-4	0.001175037807035334	9.207278494178515E-4	0.0012536884692909104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005835322133665912	0.0	0.0084523134354066	0.0	0.0	0.00137730825254153	0.0	0.010858724437428266	0.011098893428309938
43	9.980122625811692E-4	0.0017654943719900879	0.0016471656621995761	0.001403716962529636	0.001175069788751964	0.001040285077329225	0.0011474497002866586	7.804558506759698E-4	0.001246629162959454	0.001108762368649674	9.25778254408309E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005652754644706131	0.0	0.008467263229026701	1.734723475976807E-18	1.734723475976807E-18	0.0013568159309361762	0.0	0.010957872706376437	0.011249005479202894
44	9.093371438544776E-4	0.0011091695264286046	7.386626482564287E-4	8.116917719424086E-4	0.0010482637349175867	0.001287146004224414	8.102555940052269E-4	7.123819112472426E-4	0.0012302202769320803	9.964898577066754E-4	8.184663038230521E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005984972883066996	0.0	0.008356398554973504	0.0	0.0	0.001528478451470642	0.0	0.010807447263100116	0.010838503827535682
45	8.96877056117925E-4	8.955971472611363E-4	0.0015466167137710863	0.001120280454851076	0.0013164622822115963	6.06138356121825E-4	0.0014595325075470171	9.034216178722369E-4	0.0011816976772232198	8.214993609453215E-4	0.0011432066691710399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005897843604980902	0.0	0.008506481486559058	0.0	0.0	0.001515664639051494	0.0	0.01073028351479478	0.010823429395421616
46	0.0019039175686622629	0.001719147122331902	0.0015048842157982284	0.0015009625470736602	0.0012021756713299254	0.0018851641467999998	0.0011887394890424871	0.001599636843127936	0.002134581539268739	0.0015414901393967064	0.001491279742514741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005491748100916225	0.0	0.00820309201910542	0.0	0.0	3.861662699497937E-4	0.0	0.009111612212410051	0.01069538416969811
47	9.144984931528622E-4	0.001164491494798241	8.50897642700474E-4	0.0016089276755899865	9.008425980456983E-4	8.925721147254868E-4	0.0013116251948926431	8.833832086721187E-4	8.346618565238852E-4	9.844823685436644E-4	9.914071624631726E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9487401387024517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005921447493972252	0.0	0.009228825329511716	0.0	0.0	5.810979626496744E-4	0.0	0.01065158509644622	0.011139721046864205
48	0.0012396062384970935	0.0013231295243919497	0.0015134086382975014	9.78185116880977E-4	0.0011514348541638304	8.642850424211822E-4	0.0014676957021486881	8.348782416787656E-4	0.0016138904998387513	7.511925801850743E-4	9.242114375196933E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.355509118037934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005996758565835615	0.0	0.009018573225908766	0.0	0.0	6.886525376975892E-4	0.0	0.010450459035374657	0.011026823825169658
49	0.0015190095508276185	0.0014874714934493673	0.001483270722479847	0.0018844981331121858	0.0010596154686899177	0.0011468277443187908	0.0016989495084733682	0.0010295513407722057	0.0014304118187601445	0.0017090598017487993	0.002029604397017585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.355509118037934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005352068203531944	0.0	0.00887238330091378	0.0	0.0	4.6741874172263886E-4	0.0	0.010269683161756317	0.011159418901360102
50	0.0017848829720203433	0.0013849896186408103	0.001493872651892665	0.0015490766635208241	0.001070514287917722	0.0015534638034940317	0.001197707248500351	0.0010752278270688166	0.0019432957103124682	0.0014783330757435042	0.00211964866558061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.362421466342386	62.9088980402121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005731285577659168	0.0	0.008842724702587436	0.0	0.0	4.0419513722076555E-4	0.0	0.010352435046517111	0.011383087911038545
51	0.0012967087894885296	0.0017866255413144978	0.0015668352592911497	0.0015433451499257443	0.0010665534334684773	0.0013831147658631305	0.0019799515883482414	8.594873034665318E-4	0.0015456001361116999	0.001094895261193563	0.0017185906698922188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.9088980402121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005699825024419457	0.0	0.008090787391840567	0.0	0.0	0.0010483762766369462	0.0	0.010084354267837183	0.010485386879783848
52	0.001250668057969976	0.00108655604404382	0.0014251620448108514	8.311168799626753E-4	8.883469060658877E-4	0.0013346343121693307	7.522618911161612E-4	9.363872038690581E-4	0.0015255600850129375	0.0012693726602356732	0.001918585706452552	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004436065803854076	0.0	0.007696224210115791	0.0	0.0	8.039489473597207E-4	0.0	0.009191619662909692	0.009214212258815939
53	0.0012509422300189422	0.0011354743954347974	0.0015023047303249386	0.0011221864002313325	0.0011340760444470122	0.0011205986033858406	0.0012082101684049832	7.991892824534679E-4	0.0011401647000302809	0.0017014458474078089	0.0011781880158426537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.743055752559338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005076652404455863	0.0	0.008322427607341759	0.0	0.0	9.152429875286042E-4	0.0	0.010164498960093369	0.010191436409745803
54	0.0010524516174951419	0.001157001900094347	0.001776902244854793	7.847735442799979E-4	0.0011940524095429748	5.75839526498862E-4	0.001095096122957335	7.847803533131861E-4	0.0015061018332379972	0.0010794777831994809	0.0012184240920543577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0048523265204918654	0.0	0.008147593762112354	0.0	0.0	0.0010246949847909272	0.0	0.009974641290303711	0.01030847138511509
55	9.057755914386343E-4	9.143648761116729E-4	0.0012800465145575066	9.80793688160182E-4	0.001064505411865214	0.0011460954653305258	8.270095598027642E-4	0.001009739466079365	0.0010463291471494087	9.7372490980665E-4	0.0012672099735276591	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0050875770842898705	0.0	0.00763772194963999	0.0	0.0	9.707004693533285E-4	0.0	0.009895482806799544	0.010158756052595088
56	0.0016728840045638301	7.920230265367526E-4	0.0016470062241962812	9.810625893576517E-4	0.0014142185539397863	0.0010966823470628239	0.0010777184761549341	6.1762306269994E-4	0.0011231677425948333	8.974488240753397E-4	0.0010737812642629694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.718126540123766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005040208521604275	0.0	0.008699706952389419	0.0	0.0	9.794658311193475E-4	0.0	0.011162971592234146	0.011521912275771377
57	0.001520508815761538	8.522277147161949E-4	0.0020761877242802917	6.548921341173129E-4	0.0013188013604808547	9.273237879054395E-4	8.728611319600351E-4	8.31580415494376E-4	0.0012404210064729368	0.0011936362484970026	9.5572807276988E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004388985584718229	0.0	0.008063649465212595	0.0	0.0	9.223719544946083E-4	0.0	0.01024473552191695	0.010536049675905962
58	0.0010693112471671688	0.0021507698721532	0.001447901320897604	0.0015876282003953076	0.0016586343848718375	0.0018844112587312468	0.0012505579003704566	8.443191995161507E-4	0.0015285564299946956	0.0012966176191198996	0.0012270246952507374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00504751990896981	0.0	0.008114085146103811	0.0	0.0	9.322759564286739E-4	0.0	0.009959549347336526	0.011103269679153921
59	0.001467311152137421	0.0013449707904851019	0.0012889687179363167	0.0015824232399295353	0.001358239822785486	0.0014116706720924282	0.0013007560162004161	0.0014514710070253599	0.0015873441557095202	9.496093460186666E-4	0.0012754550877011152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005049265531356804	0.0	0.008413327235314573	0.0	0.0	7.921087581278952E-4	0.0	0.010186371376072926	0.010408526708520929
60	0.0011438693572644882	8.676501583251969E-4	8.366005928303293E-4	0.001282790263892302	0.0012374855112889556	7.618011958220644E-4	7.84975073363479E-4	8.607535742151839E-4	0.0013776490966819072	0.0014528704192621077	0.0010956918963300171	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005355752243477367	0.0	0.008712058535690006	0.0	0.0	0.0011926952087010587	0.0	0.01085031029376129	0.01087190280145992
61	6.953735155305285E-4	7.101793347467108E-4	0.0011868782527606641	8.293347504148134E-4	9.06670596775937E-4	8.864342118206662E-4	9.673017254977791E-4	0.0010740878113584212	0.0010415516637073579	8.372259980301145E-4	7.626793621664263E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00556602185883775	0.0	0.008558904077651487	0.0	0.0	7.697456320637872E-4	0.0	0.009873635297570803	0.011157220709834392
62	7.774485178476859E-4	6.478054993725009E-4	8.183945406432124E-4	9.798887840929366E-4	9.392802636465239E-4	0.0011504553637942858	7.42520879014124E-4	0.0011900620654891247	9.334543489851164E-4	0.0011835283960491608	8.449407879617376E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.18744928726472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005924285849953689	0.0	0.008703818043331694	0.0	0.0	4.815228903661626E-4	0.0	0.009949702135209846	0.011088239313828971
63	9.614704476963892E-4	0.001023044037688631	0.0011873841657107555	9.1868270704157E-4	9.479120582772092E-4	0.0010457511700955851	9.479986154996942E-4	7.907932166144007E-4	8.7756357575462E-4	0.0010445870167876277	7.40851889962181E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.18744928726472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.74776486336185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006063065765974645	0.0	0.008257261884721994	0.0	0.0	5.357577649174727E-4	0.0	0.010376768805020887	0.01095941080909541
64	9.061522365782652E-4	9.481664230197023E-4	8.283136391402834E-4	9.345079400431105E-4	0.0010048712044337053	0.0010788189667921906	8.022816356056398E-4	7.108424237895549E-4	8.657918170279198E-4	0.001060772831482944	6.782068185898907E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006173409242874507	0.0	0.008652740650452056	0.0	0.0	7.05450246000057E-4	0.0	0.010332257352638926	0.011044146465981435
